loss,reward,episode_return_discounted
0.13066206872463226,-0.01,-0.03709875
-0.018083788454532623,-0.01,-0.03709875
-0.21838906407356262,-0.01,1.0
0.21037998795509338,-0.01,-0.03709875
-0.07377804070711136,-0.01,-0.03709875
-0.389193058013916,-0.01,-0.03709875
0.11598186939954758,-0.01,-0.03709875
0.01043868437409401,-0.01,-0.03709875
0.08147604763507843,-0.01,-0.03709875
-0.3642440438270569,-0.01,-0.03709875
-0.04782890900969505,-0.01,-0.03709875
0.11481976509094238,-0.01,-0.03709875
-0.1425931304693222,-0.01,-0.03709875
-0.2648334801197052,-0.01,-0.03709875
-0.04404079169034958,-0.01,-0.8858999999999999
0.2254360020160675,-0.01,-0.03709875
-0.24621546268463135,-0.01,1.0
-0.2244522124528885,-0.01,-0.03709875
-0.07394764572381973,-0.01,-1.0
-0.0628243088722229,-0.01,-0.03709875
0.06183677911758423,-0.01,-0.03709875
-0.004677158314734697,-0.01,-0.03709875
-0.06111343204975128,-0.01,-0.03709875
-0.02830790914595127,-0.01,-0.03709875
-0.12261991202831268,-0.01,-0.9219999999999999
-0.202535018324852,-0.01,-0.03709875
-0.06759744137525558,-0.01,-0.03709875
-0.07217339426279068,-0.01,-0.03709875
0.09840560704469681,-0.01,-0.03709875
-0.06330089271068573,-0.01,-0.03709875
-0.06370934844017029,-0.01,-0.03709875
-1.3961807489395142,-1.0,1.0
-0.0064394124783575535,-0.01,-0.03709875
-0.042822860181331635,-0.01,-0.03709875
0.08341893553733826,-0.01,-0.03709875
-0.00630043912678957,-0.01,-0.03709875
-0.09606508910655975,-0.01,-0.03709875
-0.06697208434343338,-0.01,-0.8858999999999999
-0.07671670615673065,-0.01,-0.03709875
0.11474090069532394,-0.01,-0.03709875
-0.21056394279003143,-0.01,-0.96
-0.08880383521318436,-0.01,-0.03709875
0.030965762212872505,-0.01,-1.0
-1.3125395774841309,-1.0,-0.8858999999999999
0.00608046306297183,-0.01,-0.03709875
0.0014443049440160394,-0.01,-0.03709875
0.06934627890586853,-0.01,-0.9219999999999999
0.010364167392253876,-0.01,-0.9219999999999999
2.9894051551818848,1.0,-0.03709875
